pict_type,pkt_size,pkt_pos,key_frame
B,4925,10413299,0
B,8331,10398928,0
B,3662,10418966,0
P,18099,10380112,0
I,148942,10423451,1
B,1840,10615003,0
B,2437,10617583,0
B,3345,10611066,0
B,2805,10620750,0
P,37097,10573193,0
B,2261,10664864,0
B,1828,10667802,0
B,3943,10660469,0
B,1066,10670424,0
P,35483,10624263,0
B,1748,10708660,0
B,2504,10711238,0
B,2796,10705451,0
B,2616,10714430,0
P,32488,10672179,0
B,2134,10743883,0
B,1622,10746812,0
B,3771,10739698,0
B,932,10749254,0
P,21140,10717798,0
B,783,10767645,0
B,6387,10760413,0
P,8950,10751045,0
I,137958,10769254,1
B,1186,10936972,0
B,1463,10938887,0
B,2164,10934394,0
B,1334,10941091,0
P,25628,10907978,0
B,2066,10981270,0
B,1959,10984120,0
B,5788,10975115,0
B,1650,10986824,0
P,31195,10943138,0
B,2781,11028160,0
B,3867,11031725,0
B,6101,11021690,0
B,3479,11036471,0
P,31741,10989267,0
B,6024,11085854,0
B,5400,11092614,0
B,9363,11076182,0
B,3760,11098743,0
P,34516,11040726,0
B,4218,11146011,0
B,5465,11150993,0
B,7094,11138450,0
B,3326,11157170,0
P,34496,11103269,0
B,2992,11195011,0
B,2503,11198738,0
B,5759,11188863,0
B,1251,11201975,0
P,26775,11161309,0
B,1060,11221527,0
B,6866,11214258,0
P,9516,11204042,0
I,191937,11223522,1
B,4859,11490807,0
B,6809,11496063,0
B,10317,11479805,0
B,6791,11503652,0
P,62919,11416272,0
B,6087,11584191,0
B,4995,11590626,0
B,8633,11574831,0
B,3282,11596356,0
P,62852,11511167,0
B,3780,11647913,0
B,5928,11652033,0
B,6644,11640514,0
B,4682,11658727,0
P,39447,11600319,0
B,5481,11720834,0
B,4207,11727000,0
B,15680,11704776,0
B,6461,11732109,0
P,39706,11664118,0
B,12168,11776990,0
B,16013,11790104,0
B,19529,11756960,0
B,5490,11806763,0
P,16645,11739539,0
B,10767,11830663,0
B,11389,11842248,0
B,15781,11814517,0
B,3333,11854403,0
P,725,11812991,0
B,336,11869365,0
B,336,11870553,0
B,2880,11866135,0
B,4483,11871688,0
P,6955,11858392,0
B,7569,11904240,0
B,7859,11912630,0
B,10511,11893349,0
B,5666,11921310,0
P,15808,11876829,0
B,9260,11963078,0
B,9749,11973083,0
B,14032,11948679,0
B,7080,11983618,0
P,20067,11927821,0
B,10246,12034744,0
B,10127,12045782,0
B,16043,12018242,0
B,5372,12056602,0
P,26101,11991538,0
B,10092,12113227,0
B,11759,12124019,0
B,17413,12095377,0
B,9078,12136537,0
P,31950,12062749,0
B,11673,12207304,0
B,11201,12245061,0
B,20001,12186946,0
B,9287,12256676,0
P,39822,12146346,0
B,11051,12331360,0
B,15052,12343149,0
B,19376,12311312,0
B,8950,12358602,0
P,43733,12266721,0
B,10411,12425987,0
B,9176,12437129,0
B,15788,12409466,0
B,6803,12446636,0
P,40389,12368341,0
B,5526,12495566,0
B,15611,12479955,0
P,25731,12454224,0
I,88327,12501092,1
B,18449,12652746,0
B,19122,12671195,0
B,23638,12629108,0
B,17791,12690317,0
P,39689,12589419,0
B,19465,12767295,0
B,27754,12739541,0
P,31433,12708108,0
I,240546,12786760,0
B,14922,13130156,0
B,17296,13145078,0
B,24047,13106109,0
B,15632,13162374,0
P,78803,13027306,0
B,15925,13219046,0
P,41040,13178006,0
I,178194,13234971,0
B,30417,13569872,0
B,34161,13600289,0
B,313,13569559,0
B,190,13634450,0
P,156394,13413165,0
B,224,13644169,0
B,224,13644393,0
B,296,13643873,0
B,265,13644617,0
P,9233,13634640,0
B,198,13646874,0
B,198,13647072,0
B,195,13646679,0
B,193,13647270,0
P,1797,13644882,0
B,176,13649366,0
B,176,13650378,0
B,199,13648383,0
B,211,13651373,0
P,553,13647463,0
B,228,13654119,0
B,228,13655062,0
B,315,13653087,0
B,276,13656045,0
P,372,13651979,0
B,256,13658978,0
B,256,13660010,0
B,369,13657847,0
B,334,13660971,0
P,504,13656652,0
B,259,13664126,0
B,259,13665163,0
B,362,13663075,0
B,334,13665801,0
P,578,13661747,0
B,234,13669184,0
B,234,13670098,0
B,330,13668141,0
B,302,13670705,0
P,461,13666860,0
B,229,13674573,0
B,229,13675605,0
B,333,13673475,0
B,318,13676228,0
P,887,13671784,0
B,195,13679815,0
B,195,13680812,0
B,286,13678719,0
B,250,13681404,0
P,688,13677246,0
B,200,13684683,0
B,197,13685654,0
B,248,13683633,0
B,242,13686254,0
P,476,13682398,0
B,208,13689345,0
B,208,13690282,0
B,264,13688346,0
B,256,13690840,0
P,375,13687246,0
B,210,13693967,0
B,210,13694910,0
B,272,13692919,0
B,253,13695528,0
P,321,13691870,0
B,192,13698847,0
B,193,13699825,0
B,262,13697868,0
B,242,13700404,0
P,667,13696475,0
B,183,13703539,0
B,183,13704467,0
B,211,13702532,0
B,206,13705042,0
P,320,13701441,0
B,167,13708012,0
B,167,13708957,0
B,211,13707097,0
B,200,13709498,0
P,367,13705971,0
B,170,13712589,0
B,170,13713501,0
B,221,13711607,0
B,208,13714023,0
P,424,13710459,0
B,189,13716998,0
B,189,13717583,0
B,226,13716006,0
B,223,13718539,0
P,290,13714941,0
B,193,13721694,0
B,193,13722249,0
B,236,13720742,0
B,228,13723211,0
P,465,13719528,0
B,189,13726370,0
B,189,13726923,0
B,228,13725103,0
B,210,13727691,0
P,280,13724168,0
B,198,13730862,0
B,198,13731350,0
B,227,13729778,0
B,217,13732312,0
P,430,13728609,0
B,179,13735263,0
B,179,13735808,0
B,214,13734259,0
B,214,13736823,0
P,270,13733252,0
B,186,13739676,0
B,186,13740259,0
B,216,13738672,0
B,203,13741228,0
P,254,13737718,0
B,186,13744179,0
B,186,13744746,0
B,219,13743221,0
B,205,13745633,0
P,272,13742167,0
B,178,13748744,0
B,178,13749309,0
B,204,13747797,0
B,195,13750241,0
P,447,13746577,0
B,172,13753126,0
B,172,13753678,0
B,179,13752238,0
B,186,13754592,0
P,318,13751161,0
B,172,13757559,0
B,172,13758088,0
B,196,13756620,0
B,185,13758999,0
P,273,13755570,0
B,197,13761500,0
B,197,13762490,0
B,211,13760884,0
B,207,13763448,0
P,205,13759948,0
B,195,13766140,0
B,195,13767076,0
B,220,13765546,0
B,214,13767979,0
P,352,13764427,0
B,172,13770719,0
B,172,13771586,0
B,206,13770084,0
B,199,13772559,0
P,287,13769018,0
B,169,13775040,0
B,169,13775974,0
B,190,13774458,0
B,199,13776902,0
P,244,13773454,0
B,163,13779451,0
B,163,13780325,0
B,178,13778902,0
B,172,13781211,0
P,331,13777828,0
B,147,13783706,0
B,147,13784615,0
B,162,13783187,0
B,171,13785537,0
P,330,13782176,0
B,163,13788068,0
B,163,13789043,0
B,164,13787501,0
B,166,13789959,0
P,196,13786537,0
B,172,13792418,0
B,172,13793350,0
B,194,13791812,0
B,189,13794271,0
P,213,13790839,0
B,175,13796715,0
B,175,13797630,0
B,191,13796177,0
B,189,13798540,0
P,218,13795231,0
B,172,13801045,0
B,172,13801982,0
B,183,13800485,0
B,178,13802943,0
P,233,13799451,0
B,172,13805365,0
B,172,13806279,0
B,200,13804759,0
B,182,13807182,0
P,191,13803864,0
B,169,13809733,0
B,169,13810617,0
B,182,13808767,0
B,183,13811513,0
P,212,13808161,0
B,157,13813911,0
B,157,13814821,0
B,176,13812999,0
B,188,13815758,0
P,189,13812457,0
B,162,13818216,0
B,162,13819140,0
B,184,13817269,0
B,188,13820044,0
P,204,13816686,0
B,162,13822547,0
B,162,13823512,0
B,184,13821617,0
B,183,13824442,0
P,260,13820990,0
B,151,13826797,0
B,151,13827649,0
B,166,13825937,0
B,163,13828531,0
P,197,13825344,0
B,157,13830996,0
B,157,13831884,0
B,165,13830032,0
B,164,13832805,0
P,185,13829451,0
B,158,13835207,0
B,158,13836063,0
B,166,13834316,0
B,168,13836951,0
P,178,13833729,0
B,137,13839324,0
B,137,13840224,0
B,144,13838477,0
B,144,13841142,0
P,170,13837893,0
B,171,14026538,0
B,193,14025560,0
I,183165,13842038,1
B,126,14029245,0
B,126,14029714,0
B,125,14028392,0
B,120,14030570,0
P,185,14027436,0
B,127,14081318,0
B,127,14081817,0
B,142,14080455,0
B,380,14082681,0
P,48252,14031461,0
I,57809,14083787,0
B,10564,14188412,0
B,11620,14199713,0
B,15556,14172116,0
B,8566,14212084,0
P,29411,14142328,0
B,12716,14274296,0
B,12018,14287698,0
B,19631,14253872,0
B,9289,14300714,0
P,32170,14221365,0
B,17039,14364815,0
B,14814,14382594,0
B,21144,14342985,0
B,12184,14398137,0
P,31749,14310881,0
B,11432,14455868,0
B,10599,14468081,0
B,15665,14439436,0
B,6804,14479427,0
P,27967,14411090,0
B,9549,14530975,0
B,11386,14541378,0
B,15372,14514900,0
B,8646,14553533,0
P,27548,14486962,0
B,9999,14607560,0
B,9570,14618289,0
B,15397,14591431,0
B,7000,14628596,0
P,28174,14562871,0
B,9128,14679882,0
B,11030,14689736,0
B,14517,14664614,0
B,8236,14701554,0
P,28026,14636259,0
B,9625,14753532,0
B,8359,14764006,0
B,13765,14738985,0
B,5067,14773036,0
P,28127,14710522,0
B,8150,14822953,0
B,10822,14831824,0
B,19669,14802522,0
B,8067,14843427,0
P,23393,14778803,0
B,14301,14895916,0
B,13845,14910955,0
B,19500,14875652,0
B,5688,14925502,0
P,23001,14852251,0
B,12782,14967656,0
B,13222,14981158,0
B,17554,14949430,0
B,6857,14995224,0
P,17091,14931990,0
B,7183,15017750,0
P,14581,15002428,0
I,18291,15025717,1
B,11210,15066956,0
B,11576,15078873,0
B,13654,15052922,0
B,6299,15091239,0
P,7377,15044774,0
B,6179,15103739,0
B,7265,15110628,0
B,911,15102406,0
B,274,15118642,0
P,3419,15098277,0
B,1832,15146040,0
B,2428,15148664,0
B,4025,15141665,0
B,1256,15151868,0
P,21247,15119705,0
B,2864,15195775,0
B,3536,15199372,0
B,8176,15187225,0
B,3030,15203635,0
P,32555,15153907,0
B,5851,15268881,0
B,9318,15275474,0
B,13596,15254888,0
B,5148,15285539,0
P,46759,15207385,0
B,8205,15377845,0
B,7809,15386829,0
B,19545,15357929,0
B,4929,15395389,0
P,65805,15291400,0
B,7182,15484000,0
B,11595,15491967,0
B,14689,15468956,0
B,6462,15504330,0
P,67177,15401024,0
B,10285,15596932,0
B,6395,15607960,0
B,11172,15585311,0
B,6843,15615093,0
P,73052,15511563,0
B,4715,15696904,0
B,5941,15702370,0
B,10757,15685739,0
B,6248,15709059,0
P,62194,15622691,0
B,5717,15799745,0
B,4499,15806204,0
B,9994,15789381,0
B,2958,15811461,0
P,72585,15716045,0
B,7073,15891511,0
B,5672,15899299,0
B,9463,15881300,0
B,6484,15905691,0
P,65758,15815180,0
B,5671,15986742,0
B,6697,15993261,0
B,10088,15976008,0
B,6589,16000683,0
P,62765,15912857,0
B,7311,16089798,0
B,9681,16097863,0
B,11636,16077482,0
B,8620,16108341,0
P,69093,16008025,0
B,7863,16200530,0
B,6701,16209199,0
B,12409,16187283,0
B,6447,16216561,0
P,69295,16117632,0
B,6460,16306885,0
B,8409,16314176,0
B,11753,16294322,0
B,6512,16323320,0
P,70263,16223734,0
B,6629,16412337,0
B,5745,16419788,0
B,10332,16401275,0
B,4808,16426210,0
P,70298,16330617,0
B,5963,16519614,0
B,6879,16526347,0
B,11215,16507740,0
B,6572,16534002,0
P,75542,16431790,0
B,7426,16634467,0
B,5756,16642594,0
B,10374,16623225,0
B,4482,16649116,0
P,81528,16541340,0
B,5650,16743430,0
B,6897,16749884,0
B,10386,16732318,0
B,7349,16757597,0
P,77585,16654323,0
B,7560,16861341,0
B,6284,16869667,0
B,11362,16849207,0
B,5255,16876692,0
P,83175,16765645,0
B,5925,16973529,0
B,7354,16980284,0
B,10591,16962230,0
B,6730,16988333,0
P,79188,16882316,0
B,6773,17087227,0
B,5836,17094809,0
B,9172,17077221,0
B,4408,17101427,0
P,80864,16995506,0
B,5650,17202063,0
B,6759,17208422,0
B,11116,17190210,0
B,7721,17215882,0
P,83227,17106231,0
B,7719,17321072,0
B,6798,17329508,0
B,13157,17307217,0
B,5126,17337052,0
P,82485,17223991,0
B,7108,17446320,0
B,11344,17454124,0
B,13073,17432490,0
B,6534,17466231,0
P,89222,17342584,0
B,9597,17583366,0
B,7684,17593664,0
B,14492,17568111,0
B,32336,17602133,0
P,94228,17473211,0
B,8309,17731294,0
B,8216,17740312,0
B,12149,17718435,0
B,8407,17749273,0
P,82891,17634805,0
B,8468,17854551,0
B,7813,17863852,0
B,12766,17841047,0
B,4884,17872412,0
P,82171,17758170,0
B,6845,17973844,0
B,9139,17981363,0
B,11957,17961044,0
B,6625,17991269,0
P,82695,17877644,0
B,7663,18097191,0
B,6369,18105576,0
B,12450,18084032,0
B,4902,18112727,0
P,85028,17998306,0
B,6993,18213472,0
B,9975,18221220,0
B,12318,18200325,0
B,6663,18231555,0
P,81590,18118048,0
B,7503,18341722,0
B,6309,18349967,0
B,10399,18330629,0
B,4928,18356637,0
P,90802,18238956,0
B,6818,18455120,0
B,7191,18462667,0
B,11828,18442566,0
B,9480,18470194,0
P,79525,18362222,0
B,8922,18560782,0
B,7517,18570412,0
B,11562,18548371,0
B,5773,18578270,0
P,67191,18480425,0
B,5878,18636380,0
B,21633,18613866,0
P,28256,18584848,0
I,214106,18643106,1
B,4132,18934778,0
B,5625,18939643,0
B,6365,18927668,0
B,5331,18945960,0
P,69280,18857617,0
B,5094,19015720,0
B,4695,19021571,0
B,6358,19008518,0
B,6797,19027078,0
P,56205,18951610,0
B,4315,19087649,0
B,3181,19092729,0
B,12695,19074175,0
B,2990,19096726,0
P,39096,19034264,0
B,7263,19135767,0
B,9225,19143808,0
B,9855,19125164,0
B,4190,19153879,0
P,24341,19100086,0
B,6145,19186793,0
B,4791,19193674,0
B,9184,19176831,0
B,1542,19199237,0
P,17717,19158404,0
B,3630,19214607,0
B,4205,19219009,0
B,5555,19208315,0
B,1700,19223937,0
P,6476,19201116,0
B,2589,19234744,0
B,2747,19238052,0
B,4353,19229540,0
B,1133,19241186,0
P,2810,19225974,0
B,137,19244983,0
B,138,19245865,0
B,155,19244101,0
B,135,19246374,0
P,257,19243075,0
B,234,19249263,0
B,229,19250227,0
B,231,19248262,0
B,229,19250831,0
P,246,19247275,0
B,231,19253903,0
B,231,19254913,0
B,232,19252815,0
B,230,19255578,0
P,241,19251789,0
B,228,19258517,0
B,228,19259483,0
B,229,19257534,0
B,225,19260081,0
P,238,19256534,0
B,228,19263844,0
B,228,19264812,0
B,243,19262879,0
B,239,19265424,0
P,1032,19261042,0
B,4304,19297076,0
B,4019,19302090,0
B,7496,19288878,0
B,3078,19306468,0
P,21743,19266384,0
B,8246,19356827,0
B,8621,19365836,0
B,10765,19345330,0
B,5467,19374811,0
P,34340,19310273,0
B,8877,19464118,0
B,7794,19473672,0
B,15236,19448189,0
B,3685,19481874,0
P,66233,19381030,0
B,1910,19525984,0
B,2220,19528700,0
B,2965,19522297,0
B,1623,19531311,0
P,35302,19486248,0
B,1631,19562698,0
B,1623,19565145,0
B,3139,19558865,0
B,1040,19567154,0
P,24293,19533840,0
B,1392,19586725,0
B,1735,19588427,0
B,2312,19583502,0
B,1329,19590847,0
P,13740,19568982,0
B,1190,19598603,0
P,5007,19592849,0
I,146566,19600683,1
B,1195,19785855,0
B,1503,19787925,0
B,2148,19782878,0
B,1390,19790239,0
P,34557,19747609,0
B,1508,19824448,0
B,1484,19826705,0
B,2817,19820813,0
B,847,19828964,0
P,28092,19792018,0
B,1414,19860171,0
B,1604,19862541,0
B,1790,19857635,0
B,1029,19864886,0
P,26746,19830176,0
B,1152,19902240,0
B,933,19904322,0
B,1761,19899696,0
B,607,19906031,0
P,32704,19866246,0
B,1310,19937818,0
B,1717,19939875,0
B,2574,19934485,0
B,1435,19942280,0
P,26825,19906996,0
B,1661,19978959,0
B,1512,19981355,0
B,3483,19974767,0
B,1528,19983613,0
P,29888,19944091,0
B,2063,20017456,0
B,2583,20020204,0
B,3636,20013062,0
B,1979,20023588,0
P,26809,19985533,0
B,2804,20071388,0
B,2634,20074921,0
B,3672,20066961,0
B,1168,20078271,0
P,40254,20025928,0
