pict_type,pkt_size,pkt_pos,key_frame
B,4908,10801732,0
P,32345,10737140,0
B,7202,10849915,0
B,7384,10857473,0
B,12218,10836953,0
B,7534,10865561,0
P,28800,10807407,0
B,7824,10926114,0
B,7880,10934367,0
B,15404,10909903,0
B,7728,10943059,0
P,35312,10873824,0
B,8618,11007586,0
B,10152,11016599,0
B,14600,10992191,0
B,8101,11027547,0
P,39961,10951587,0
B,8363,11103902,0
B,7471,11112925,0
B,15513,11087982,0
B,6603,11121134,0
P,50802,11036419,0
B,8198,11181340,0
B,10950,11190333,0
B,13580,11167329,0
B,6810,11201980,0
P,38060,11128500,0
B,8594,11265507,0
B,8311,11274880,0
B,15412,11249701,0
B,6570,11283985,0
P,39380,11209555,0
B,8735,11344245,0
B,8317,11353737,0
B,12673,11331168,0
B,6017,11362814,0
P,39181,11291185,0
B,7859,11419294,0
B,6628,11427946,0
B,11242,11407605,0
B,6305,11435346,0
P,37404,11369447,0
B,9029,11504252,0
B,9866,11514075,0
B,17719,11486210,0
B,6296,11524762,0
P,43099,11442424,0
B,9905,11593177,0
B,8140,11603741,0
B,13088,11579526,0
B,6274,11612622,0
P,47029,11531743,0
B,7814,11675176,0
B,9810,11683668,0
B,14585,11660209,0
B,7370,11694239,0
P,39795,11619624,0
B,8914,11760879,0
B,8383,11770554,0
B,17307,11743169,0
B,6434,11779741,0
P,39913,11702456,0
B,8258,11838754,0
B,9842,11847727,0
B,13656,11824750,0
B,7407,11858291,0
P,37006,11786916,0
B,9628,11919310,0
B,7702,11929729,0
B,14714,11904225,0
B,8964,11938232,0
P,37068,11866408,0
B,8481,11999539,0
B,7719,12008831,0
B,13311,11985453,0
B,5031,12017412,0
P,37147,11947920,0
B,6200,12070199,0
B,7478,12077105,0
B,9671,12059714,0
B,4405,12085366,0
P,36032,12023285,0
B,5149,12140965,0
B,5768,12147061,0
B,9590,12130578,0
B,4555,12153531,0
P,39725,12090507,0
B,6848,12205938,0
B,8356,12213561,0
B,12589,12192565,0
B,7184,12222647,0
P,33381,12158810,0
B,7217,12279883,0
B,8673,12287792,0
B,13213,12265933,0
B,6509,12297213,0
P,34968,12230563,0
B,8682,12359769,0
B,7876,12369302,0
B,12809,12346174,0
B,8046,12377973,0
P,41410,12304410,0
B,5715,12429384,0
B,6136,12435874,0
B,9340,12419345,0
B,4198,12442715,0
P,32155,12386812,0
B,5669,12490900,0
B,5136,12497319,0
B,9804,12480463,0
B,7271,12503253,0
P,32434,12447629,0
B,5475,12557158,0
B,5081,12563375,0
B,9838,12546525,0
B,4441,12569251,0
P,34760,12511346,0
B,5424,12619212,0
B,7741,12625356,0
B,10329,12608152,0
B,5269,12633757,0
P,33308,12574407,0
B,5987,12682202,0
B,5737,12688951,0
B,11042,12670395,0
B,5203,12695427,0
P,30203,12639815,0
B,5730,12742601,0
B,6319,12749157,0
B,10917,12730881,0
B,7364,12756215,0
P,29150,12701016,0
B,8439,12807305,0
B,7139,12816539,0
B,12894,12793681,0
B,5183,12824488,0
P,29052,12763942,0
B,5420,12869212,0
B,5356,12875363,0
B,9201,12859245,0
B,3809,12881531,0
P,28413,12830062,0
B,4024,12919991,0
B,4650,12924750,0
B,6959,12912299,0
B,3267,12930184,0
P,25909,12885688,0
B,4102,12970712,0
B,5849,12975568,0
B,7648,12962214,0
B,3062,12982111,0
P,27682,12933776,0
B,5704,13025185,0
B,4897,13031687,0
B,10014,13014378,0
B,6194,13037363,0
P,28023,12985582,0
B,4367,13082587,0
B,5279,13087842,0
B,7123,13074673,0
B,3380,13093969,0
P,30071,13043901,0
B,4719,13142086,0
B,5110,13147523,0
B,8539,13132772,0
B,4190,13153376,0
P,34267,13097748,0
B,6098,13196648,0
B,4931,13203546,0
B,7795,13188195,0
B,4305,13209291,0
P,29554,13157947,0
B,4540,13256547,0
B,5909,13261846,0
B,9374,13246403,0
B,4346,13268530,0
P,31555,13214038,0
B,5399,13316760,0
B,5233,13322877,0
B,9838,13306204,0
B,4005,13328448,0
P,32249,13273230,0
B,7244,13375368,0
B,5659,13383409,0
B,8540,13365998,0
B,4305,13389415,0
P,32044,13333161,0
B,5353,13437513,0
B,5593,13443576,0
B,9491,13427325,0
B,6698,13449493,0
P,32048,13394471,0
B,6163,13501265,0
B,5471,13508237,0
B,9902,13490548,0
B,4321,13514091,0
P,32939,13456942,0
B,6332,13571065,0
B,6481,13578197,0
B,10658,13559688,0
B,7380,13585097,0
P,39771,13519179,0
